no,id,日期,起始时间点,结束时间点,歌曲文件名,歌曲名,原唱,版本号,版本名,时间轴,状态,歌词
489,A000490,2021.09.08,0.0,308016.0, 我要你 5.0,我要你,张杰,5.0,,0,0,"[ti:我要你]
[ar:张杰]
[al:]
[by:]
[offset:0]
[00:00.10]我要你 (Live) (原唱：老狼/任素汐) - 张杰 (Jason Zhang)
[00:00.20]词：樊冲/田汉
[00:00.30]曲：樊冲/贺绿汀
[00:00.40]
[00:05.53]编曲：赵兆
[00:06.71]Program：赵兆
[00:07.76]爵士乐队：上海和平饭店老年爵士乐团
[00:11.96]
[00:32.04]我要 你在我身旁
[00:37.42]
[00:39.27]我要 看着你梳妆
[00:44.80]
[00:46.19]这夜的风儿吹
[00:48.84]
[00:49.78]吹得心痒痒
[00:52.46]我的姑娘
[00:54.02]我在他乡 望着月亮
[01:00.12]
[01:02.06]送你 美丽的衣裳
[01:07.66]
[01:09.17]看你 对镜贴花黄
[01:15.07]
[01:16.47]这夜色太紧张 时间太漫长
[01:22.20]我的姑娘你在何方
[01:26.17]
[01:27.45]眼看天亮
[01:30.20]
[01:31.53]都怪 这夜色 撩人的风光
[01:37.52]
[01:38.97]都怪这吉他 弹得太凄凉
[01:45.07]
[01:46.35]我要唱着歌 默默把你想
[01:52.10]我的姑娘 你在何方
[01:55.99]
[01:57.86]眼看天亮
[02:00.00]
[02:16.61]都怪 这夜色 撩人的风光
[02:21.92]
[02:23.99]都怪这吉他 弹得太凄凉
[02:30.20]
[02:31.52]我要唱着歌 默默把你想
[02:37.08]我的姑娘 我在何方
[02:41.00]
[02:42.58]眼看天亮
[02:45.29]
[03:27.66]都怪这夜色 撩人的风光
[03:33.65]的风光
[03:35.59]都怪这吉他 弹得太凄凉
[03:41.01]太凄凉
[03:42.87]我要唱着歌 默默把你想
[03:48.45]我的姑娘 你在何方
[03:53.22]
[03:53.99]眼看 天亮
[03:56.47]
[03:57.88]你在 何方
[04:00.26]
[04:06.58]我要 你在我身旁
[04:12.39]
[04:14.24]我要 看着你梳妆
[04:20.61]
[04:21.59]这夜的 风儿吹
[04:24.41]
[04:25.30]吹得心痒痒
[04:27.71]我的姑娘
[04:29.86]我在他乡
[04:32.20]
[04:33.70]望着月亮
[04:36.33]
[04:37.67]我在他乡
[04:41.40]
[04:44.65]望着月亮"
490,A000491,2021.09.08,0.0,316104.0, 水星记 6.0,水星记,郭顶,6.0,,0,0,"[ti:水星记]
[ar:郭顶]
[al:飞行器的执行周期]
[by:]
[offset:0]
[00:00.00]水星记 - 郭顶
[00:06.50]词：郭顶
[00:13.00]曲：郭顶
[00:19.50]着迷于你眼睛
[00:21.81]
[00:23.21]银河有迹可循
[00:25.34]
[00:26.46]穿过时间的缝隙
[00:29.28]
[00:30.04]它依然真实地
[00:33.05]
[00:33.76]吸引我轨迹
[00:36.53]
[00:40.74]这瞬眼的光景
[00:43.25]
[00:44.27]最亲密的距离
[00:46.85]
[00:47.77]沿着你皮肤纹理 走
[00:51.68]过曲折手臂
[00:54.34]
[00:55.26]做个梦给你
[00:57.53]
[00:58.88]做个梦给你
[01:01.55]
[01:03.97]等到看你银色满际
[01:06.56]
[01:07.37]等到分不清季节更替
[01:11.89]
[01:13.24]才敢说沉溺
[01:16.38]
[01:20.28]还要多远才能进入你的心
[01:26.50]
[01:27.47]还要多久才能和你接近
[01:33.61]
[01:34.63]咫尺远近却
[01:37.08]无法靠近的那个人
[01:42.30]也等着和你相遇
[01:47.91]
[01:49.33]环游的行星
[01:52.05]
[01:52.57]怎么可以
[01:55.47]
[01:56.43]拥有你
[01:58.29]
[02:14.03]这瞬眼的光景
[02:16.57]
[02:17.42]最亲密的距离
[02:19.98]
[02:20.93]沿着你皮肤纹理
[02:24.61]走过曲折手臂
[02:27.66]
[02:28.36]做个梦给你
[02:30.78]
[02:31.88]做个梦给你
[02:34.92]
[02:36.89]等到看你银色满际
[02:40.59]等到分不清季节更替
[02:44.96]
[02:46.17]才敢说沉溺
[02:53.44]还要多远才能进入你的心
[02:59.70]
[03:00.63]还要多久才能和你接近
[03:06.78]
[03:07.73]咫尺远近却
[03:09.86]无法靠近的那个人
[03:15.43]也等着和你相遇
[03:20.94]
[03:22.13]环游的行星
[03:25.04]
[03:25.69]怎么可以
[03:29.38]拥有你
[03:35.83]
[04:05.52]还要多远才能进入你的心
[04:11.17]
[04:12.23]还要多久才能和你接近
[04:18.33]
[04:19.35]咫尺远近却无法靠近的那个人
[04:26.99]要怎么探寻
[04:30.62]要多么幸运
[04:33.84]才敢让你发觉你并不孤寂
[04:40.08]
[04:40.81]当我还可以再跟你飞行
[04:46.88]
[04:47.99]环游是无趣
[04:50.87]
[04:51.64]至少可以
[04:54.94]
[04:55.54]陪着你"
491,A000492,2021.09.08,0.0,219672.0, 水母之歌 7.0,水母之歌,灵莫今天吃什么,7.0,,0,0,"[ti:]
[ar:]
[al:]
[by:QQ音乐动态歌词]
[offset:0]
[00:01.53]水母之歌最终版
[00:06.54]向晚AvA
[00:08.61]有时也会厌烦逆来顺受的自己
[00:15.66]偶尔也会放空大脑期待天降的转机
[00:21.72]海浪带我去哪里我就去哪里
[00:28.41]伤人的词语无法传播水下安静到窒息
[00:34.44]水母水母普通透明的生物期待委婉的保护
[00:47.34]不再复述相对失败的酸楚尝试享受着独处
[01:00.66]请来一束追光照亮着海底
[01:07.32]学会人间技巧参与了游戏
[01:13.95]反正眼泪可以融化在海里
[01:20.40]散漫自在也被视为你恣意
[01:26.43]水母水母普通透明的生物期待委婉的保护
[01:39.18]努力生长了刺却没学会保护自己
[02:03.51]现在说出愿望讨一个拥抱来不来得及
[02:09.50]见不到想见的世界和尽头的你
[02:16.44]想过变换姿态只能反射阳光的色彩
[02:22.38]水母水母普通透明的生物期待委婉的保护
[02:35.19]不再复述相对失败的酸楚尝试享受着独处
[02:48.27]请来一束追光照亮着海底
[02:54.63]学会人间技巧参与了游戏
[03:00.87]反正眼泪可以融化在海里
[03:07.11]散漫自在也被视为你恣意
[03:12.99]水母水母随波逐流的生物等一个短暂的停驻
[03:25.47]逐渐领悟缓慢弥补的脚步终会找到归宿
[03:44.00]未经许可,不得翻唱或使用"
492,A000493,2021.09.09,0.0,156312.0, 咖喱咖喱,咖喱咖喱,牛奶咖啡,,,0,0,"[ti:咖喱咖喱 (《欢乐颂2》电视剧插曲)]
[ar:牛奶咖啡]
[al:欢乐颂2 电视原声带]
[by:]
[offset:0]
[00:00.00]咖喱咖喱 - 牛奶咖啡 (Milk Coffee)
[00:04.66]词：陈曦
[00:09.33]曲：董冬冬
[00:14.00]泰国 新加坡 印度尼西亚
[00:17.51]咖哩 肉骨茶 印尼九层塔
[00:20.31]
[00:20.92]做 spa 放烟花 蒸桑拿
[00:24.40]Coco pineapple mango mango
[00:27.02]
[00:27.92]沙巴 芭堤雅 阳光热辣辣
[00:30.71]
[00:31.36]香瓜 啤酒花 风景美如画
[00:34.30]
[00:34.87]夜市下 海鲜架 泳池趴
[00:38.29]嘟嘟 嘟嘟 干嘛干嘛呀
[00:41.84]咖哩 咖哩 轻轻一加
[00:44.73]
[00:45.28]咖哩 咖哩辣
[00:47.64]
[00:48.78]咖哩 咖哩 香蕉木瓜
[00:51.68]
[00:52.18]榴莲臭臭配香茶
[00:54.92]
[00:55.71]咖哩 咖哩 摩托皮卡
[00:59.12]咖哩 咖哩呀
[01:01.56]
[01:02.66]咖哩 咖哩 夜市酒吧
[01:05.62]
[01:06.14]热情奔放火辣辣
[01:08.84]
[01:14.98]咖哩咖哩
[01:15.83]
[01:22.81]Wu
[01:23.13]
[01:23.67]泰国 新加坡 印度尼西亚
[01:26.47]
[01:27.05]咖哩 肉骨茶 印尼九层塔
[01:29.86]
[01:30.51]做 spa 放烟花 蒸桑拿
[01:34.02]Coco pineapple mango mango
[01:36.58]
[01:37.52]沙巴 芭堤雅 阳光热辣辣
[01:40.27]
[01:40.92]香瓜 啤酒花 风景美如画
[01:43.79]
[01:44.42]夜市下 海鲜架 泳池趴
[01:47.87]嘟嘟 嘟嘟 干嘛干嘛呀
[01:51.37]咖哩 咖哩 轻轻一加
[01:54.29]
[01:54.80]咖哩 咖哩辣
[01:57.07]
[01:58.40]咖哩 咖哩 香蕉木瓜
[02:01.79]榴莲臭臭配香茶
[02:04.56]
[02:05.31]咖哩 咖哩 摩托皮卡
[02:08.21]
[02:08.79]咖哩 咖哩呀
[02:11.14]
[02:12.25]咖哩 咖哩 夜市酒吧
[02:15.14]
[02:15.67]热情奔放火辣辣
[02:18.47]
[02:19.19]咖哩 咖哩 轻轻一加
[02:22.68]咖哩 咖哩辣
[02:25.28]
[02:26.11]咖哩 咖哩 香蕉木瓜
[02:29.54]榴莲臭臭配香茶"
493,A000494,2021.09.09,0.0,186264.0, 我在人民广场吃炸鸡,我在人民广场吃炸鸡,宝藏挖掘机,,,0,0,"[ti:《我在人民广场吃炸鸡》赵大格：我在人民广场吃着炸鸡，而此时此刻你在哪里]
[ar:宝藏挖掘机]
[al:]
[by:]
[offset:0]
[00:00.00]《我在人民广场吃炸鸡》赵大格：我在人民广场吃着炸鸡，而此时此刻你在哪里 - 宝藏挖掘机
[00:11.06]词：阿肆
[00:12.14]曲：阿肆
[00:13.22]原唱：阿肆
[00:14.57]Because you know
[00:15.51]I'm all 'bout that bass
[00:17.16]'Bout that bass
[00:18.14]No treble
[00:19.40]I'm all 'bout that bass
[00:21.12]'Bout that bass
[00:22.08]No treble
[00:23.37]I'm all 'bout that bass
[00:25.00]'Bout that bass
[00:26.00]No treble
[00:27.30]I'm all 'bout that bass
[00:28.89]'Bout that bass bass bass bass
[00:32.26]
[00:40.43]最近你变得很冷漠
[00:45.23]让我有些不知所措
[00:48.06]其实我没期待太多
[00:53.16]你能像从前般爱我
[00:56.00]只是连约会你都逃脱
[01:00.83]什么解释都不说
[01:03.79]不是我不知道
[01:08.76]爱情需要煎熬
[01:11.79]不是我没祈祷
[01:16.62]
[01:17.26]我在人民广场吃着炸鸡
[01:20.90]而此时此刻你在哪里
[01:25.00]虽然或许你在声东击西
[01:28.83]但疲倦已让我懒得怀疑
[01:33.01]我在人民广场吃着炸鸡
[01:36.64]而此时此刻你在哪里
[01:45.22]Because you know
[01:45.96]I'm all 'bout that bass
[01:47.62]'Bout that bass
[01:48.62]No treble
[01:49.92]I'm all 'bout that bass
[01:51.53]'Bout that bass
[01:52.53]No treble
[01:53.79]I'm all 'bout that bass
[01:55.52]'Bout that bass
[01:56.43]No treble
[01:57.78]I'm all 'bout that bass
[01:59.60]'Bout that bass
[02:00.81]Because you know
[02:01.67]I'm all about that bass
[02:03.31]'Bout that bass
[02:04.41]No treble
[02:05.58]I'm all 'bout that bass
[02:07.31]'Bout that bass
[02:08.36]No treble
[02:09.56]I'm all 'bout that bass
[02:11.23]'Bout that bass
[02:12.31]No treble
[02:13.61]I'm all 'bout that bass
[02:15.38]'Bout that bass
[02:18.03]
[02:32.08]我在人民广场吃着炸鸡
[02:35.66]而此时此刻你在哪里
[02:39.85]虽然或许你在声东击西
[02:43.55]但疲倦已让我懒得怀疑
[02:47.65]我在人民广场吃着炸鸡
[02:51.35]而此时此刻你在哪里
[02:55.44]虽然或许你在声东击西
[02:59.29]但疲倦已让我懒得怀疑
[03:03.39]我在人民广场
[03:04.87]I'm all 'bout that bass
[03:06.28]'Bout that bass bass bass bass
"
494,A000495,2021.09.10,0.0,249696.0, Plastic Love,Plastic Love,"Night Tempo,竹内まりや",,,0,0,"[ti:Plastic Love (Night Tempo 100% Pure Remastered)]
[ar:Night Tempo/竹内まりや (竹内玛利亚)]
[al:Pure Present]
[by:]
[offset:0]
[kana:11たけ1うち111111し1たけ1うち1きょく1たけ1うち1とつ1ぜん1あつ1こい1くる1で1あ1わか1じょう1ず1う1こ1じ1かん1お1あい1きず1ひ1ひる1よる1ぎゃく1く1つづ1おど1あ1ま1じゅつ1わたし1けっ1ほん1き1あい1こい1たの1と1こころ1かざ1は1で1くつ1こ1どく1とも1よ1ふ1こう1そく1ねむ1あや1かがや1こおり1つめ1おんな1こえ1わたし1けっ1ほん1き1あい1こい1たの1と1こころ1かざ1は1で1くつ1こ1どく1とも]
[00:01.00]Plastic Love (Night Tempo 100% Pure Remastered) - Night Tempo/竹内まりや (竹内玛利亚)
[00:07.88]词：竹内まりや
[00:09.98]曲：竹内まりや
[00:32.33]突然のキスや熱いまなざしで
[00:40.24]恋のプログラムを狂わせないでね
[00:47.03]出逢いと別れ上手に打ち込んで
[00:55.16]時間がくれば終わる
[00:59.60]Don't hurry
[01:04.35]愛に傷ついたあの日からずっと
[01:12.26]昼と夜が逆の暮らしを続けて
[01:19.13]はやりのdiscoで踊り明かすうちに
[01:26.99]おぼえた魔術なのよ
[01:31.58]I'm sorry
[01:36.06]私のことを決して
[01:40.00]本気で愛さないで
[01:43.99]恋なんてただのゲーム
[01:48.20]楽しめばそれでいいの
[01:51.99]閉ざした心を飾る
[01:56.03]派手なドレスも靴も 孤独な友だち
[02:22.26]夜更けの高速で眠りにつくころ
[02:30.25]ハロゲンライトだけ妖しく輝く
[02:37.01]氷のように冷たい女だと
[02:45.07]ささやく声がしても
[02:49.57]Don't worry
[02:54.00]私のことを決して
[02:57.98]本気で愛さないで
[03:02.02]恋なんてただのゲーム
[03:06.26]楽しめばそれでいいの
[03:09.79]閉ざした心を飾る
[03:14.03]派手なドレスも靴も 孤独な友だち
[03:24.21]I'm just playing games I know that's plastic love
[03:31.92]Dance to the plastic beat another morning comes
[03:40.07]I'm just playing games I know that's plastic love
[03:48.02]Dance to the plastic beat another morning comes
[03:56.29]I'm just playing games I know that's plastic love
[04:04.21]Dance to the plastic beat another morning comes
[04:12.32]I'm just playing games I know that's plastic love
[04:19.97]Dance to the plastic beat another morning comes"
495,A000496,2021.09.10,0.0,302040.0, 仙儿,仙儿,二手玫瑰乐队,,,0,0,"[ti:仙儿]
[ar:二手玫瑰]
[al:一枝独秀]
[by:]
[offset:0]
[00:00.00]仙儿 - 二手玫瑰乐队 (Secondhand Rose)
[00:27.37]词：姚澜,齐桐震
[00:54.74]曲：姚澜
[01:22.11]东边不亮西边亮
[01:26.07]晒尽残阳我晒忧伤
[01:29.53]
[01:30.12]前夜不忙后夜忙
[01:33.49]
[01:34.17]梦完黄金我梦黄粱
[01:38.05]春雨不湿知心鬼
[01:42.35]秋寒透打痴情人
[01:46.25]念天念地念知己
[01:49.80]
[01:50.45]望山望水我望清晨
[01:54.06]
[02:27.26]我落人中然自在
[02:30.54]
[02:31.10]本是天上逍遥的仙
[02:34.59]
[02:35.29]不为俗尘洒一物
[02:38.67]
[02:39.25]只为美酒动心弦
[02:43.39]倩女幽魂欠女债
[02:46.70]
[02:47.41]一夜之间就洗清白
[02:51.47]劝天劝地劝自己
[02:55.52]忘山忘水我忘情人
[02:59.63]
[03:50.68]念天念地念天念知己
[03:58.74]劝天劝地劝天劝自己
[04:06.25]
[04:06.78]念天念地念知己
[04:10.94]望山望水
[04:12.19]我望清晨
[04:14.84]劝天劝地劝劝自己
[04:18.96]忘山忘水我忘情人"
496,A000497,2021.09.10,0.0,321312.0, 想你的365天 2.0,想你的365天,CoCo李玟,2.0,,0,0,"[ti:想你的三百六十五天]
[ar:李玟]
[al:宝莲灯 电影原声音乐]
[by:]
[offset:0]
[00:00.00]想你的365天 - CoCo李玟 (CoCo Lee)
[00:14.46]词：邬裕康
[00:28.92]曲：李伟菘
[00:43.38]春风扬起你我的离别
[00:51.30]
[00:52.22]夏雨打湿孤单的屋檐
[01:00.64]
[01:01.53]秋叶飘落思念的红叶
[01:09.30]
[01:10.74]冬雪转眼又是一年
[01:18.69]
[01:19.86]在想你的三百六十五天
[01:27.47]
[01:29.06]听你我最爱的那首歌
[01:35.27]
[01:38.21]泪总是一不小心翻涌微笑的脸
[01:46.73]
[01:48.49]突然我感觉你没走远
[01:55.46]
[02:34.21]怀里有你紧拥的温度
[02:39.85]
[02:43.08]眼里有你微笑和痛哭
[02:48.91]
[02:51.71]心里有你说过的故事
[02:57.81]
[03:00.59]梦里你在回家的路
[03:06.66]
[03:09.65]在想你的三百六十五天
[03:16.18]
[03:18.41]读你写来的每句安慰
[03:24.44]
[03:27.27]爱圈住你我在同一个圆
[03:34.95]
[03:37.36]你的冷热我能感觉
[03:45.16]在想你的三百六十五天
[03:51.62]
[03:53.86]海我多想能看得更远
[04:00.05]
[04:02.77]爱两颗心剪不断的长线
[04:10.49]
[04:12.80]我的喜悲都让你包围
[04:18.50]
[04:25.14]怀里有你紧拥的温度
[04:30.74]
[04:33.92]眼里有你微笑和痛哭
[04:41.22]
[04:42.78]心里有你说过的故事
[04:48.77]
[04:51.62]梦里你在回家的路
[04:57.71]
[05:00.44]梦里你在回家的路"
497,A000498,2021.09.10,0.0,282504.0, 樱花草 2.0,樱花草,Sweety,2.0,,0,0,"[ti:樱花草 (《米可，GO！》电视剧主题曲|《星苹果乐园》电视剧插曲)]
[ar:Sweety]
[al:花言乔语 (精装版)]
[by:]
[offset:0]
[00:00.00]樱花草 - Sweety
[00:08.00]词：李天龙
[00:16.01]曲：李天龙
[00:24.01]编曲：许恒瑞
[00:32.02]晚风吹动着竹林
[00:34.60]
[00:35.18]月光拉长了身影
[00:38.38]萤火虫 一闪闪
[00:41.19]
[00:41.99]满山飞舞的钱币
[00:44.94]天上银河在发光
[00:48.16]地上风铃来歌唱
[00:51.42]织女星 在远方
[00:54.31]
[00:55.01]古老浪漫的神话
[00:58.27]流水 走过
[01:01.55]就像四季的变换
[01:04.04]
[01:04.69]幸福 在蔓延
[01:08.02]爱你永恒不孤单
[01:10.31]
[01:10.83]恋人手中樱花草
[01:14.07]春彩漫步的微笑
[01:17.33]种下了 一朵朵
[01:20.54]青春璀璨的年少
[01:23.86]恋人怀中樱花草
[01:27.04]听见胸膛心在跳
[01:30.27]偷偷的 在思念
[01:33.52]那是我们相爱的记号
[01:38.83]
[01:50.62]La la la la la la la
[01:53.69]La la la la la
[01:56.12]
[01:56.89]La la la la la la la la
[02:01.51]
[02:02.62]远方钟声再响起
[02:05.35]
[02:06.00]蛙鸣唱起了摇篮曲
[02:09.24]白沙滩 月弯弯
[02:11.92]
[02:12.83]爱你香甜的梦里
[02:15.74]天上银河在发光
[02:18.98]地上风铃来歌唱
[02:21.62]
[02:22.20]织女星 在远方
[02:24.95]
[02:25.81]许下爱恋的愿望
[02:29.08]流水 走过
[02:32.31]就像四季的变换
[02:34.69]
[02:35.53]幸福 在蔓延
[02:38.78]爱你永恒不孤单
[02:41.65]恋人手中樱花草
[02:44.87]春彩漫步的微笑
[02:48.12]种下了 一朵朵
[02:51.36]青春璀璨的年少
[02:54.63]恋人怀中樱花草
[02:57.83]听见胸膛心在跳
[03:01.05]偷偷的 在思念
[03:03.84]
[03:04.35]那是我们相爱的味道
[03:09.49]
[03:11.63]La la la la la la la
[03:14.75]La la la la la
[03:17.16]
[03:17.95]La la la la la
[03:21.15]
[03:22.90]La la la la la la la
[03:26.05]La la la la la
[03:28.49]
[03:29.30]La la la la la la la la
[03:33.65]
[03:35.19]恋人手中樱花草
[03:37.86]
[03:38.42]春彩漫步的微笑
[03:41.65]种下了 一朵朵
[03:44.88]青春璀璨的年少
[03:48.14]恋人怀中樱花草
[03:51.37]听见胸膛心在跳
[03:54.63]偷偷的 在思念
[03:57.84]那是我们相爱的
[04:01.10]恋人手中樱花草
[04:04.32]春彩漫步的微笑
[04:07.58]种下了 一朵朵
[04:10.27]
[04:10.80]青春璀璨的年少
[04:14.16]恋人怀中樱花草
[04:17.33]听见胸膛心在跳
[04:20.56]偷偷的 在思念
[04:23.80]那是我们相爱的味道"
498,A000499,2021.09.10,0.0,281016.0, 这世界那么多人,这世界那么多人,莫文蔚,,,0,0,"[ti:这世界那么多人 (《我要我们在一起》电影主题曲)]
[ar:莫文蔚]
[al:这世界那么多人]
[by:]
[offset:0]
[00:00.21]这世界那么多人 - 莫文蔚
[00:03.00]词：王海涛
[00:03.96]曲：Akiyama Sayuri
[00:04.65]编曲：彭飞
[00:05.57]制作人：荒井十一/彭飞
[00:07.68]Strings所有弦乐器：彭飞
[00:09.84]Guitar吉他：胡洋
[00:11.02]Mandolin曼陀林：彭飞
[00:12.52]Drums鼓：荒井十一
[00:13.95]Recording Studio录音室：Studio 21A
[00:15.44]Recorded by 录音师：倪韩文
[00:15.70]Mixing Studio 混音室：Studio 21A
[00:15.96]Mixed by 混音师：周天澈
[00:16.23]Master Engineer 母带工程师：周天澈
[00:18.88]这世界有那么多人
[00:23.14]
[00:24.96]人群里 敞着一扇门
[00:30.27]
[00:31.78]我迷朦的眼睛里长存
[00:38.37]初见你蓝色清晨
[00:43.98]
[00:45.72]这世界有那么多人
[00:49.91]
[00:51.21]多幸运 我有个我们
[00:57.14]
[00:58.57]这悠长命运中的晨昏
[01:05.12]常让我 望远方出神
[01:10.58]
[01:12.55]灰树叶飘转在池塘
[01:18.21]
[01:19.13]看飞机轰的一声去远乡
[01:25.00]光阴的长廊 脚步声叫嚷
[01:31.72]灯一亮 无人的空荡
[01:37.37]
[01:39.34]晚风中闪过 几帧从前啊
[01:45.04]
[01:45.71]飞驰中旋转 已不见了吗
[01:51.52]
[01:52.79]远光中走来 你一身晴朗
[01:58.30]
[01:59.56]身旁那么多人
[02:02.53]可世界不声 不响
[02:07.19]
[02:11.99]这世界有那么多人
[02:16.74]
[02:18.28]多幸运 我有个我们
[02:23.68]
[02:25.47]这悠长命运中的晨昏
[02:31.64]常让我 望远方出神
[02:37.35]
[02:39.17]灰树叶飘转在池塘
[02:45.69]看飞机轰的一声去远乡
[02:51.74]光阴的长廊 脚步声叫嚷
[02:58.38]灯一亮 无人的空荡
[03:04.77]
[03:05.73]晚风中闪过 几帧从前啊
[03:11.71]
[03:12.51]飞驰中旋转 已不见了吗
[03:18.26]
[03:19.10]远光中走来 你一身晴朗
[03:25.00]
[03:26.08]身旁那么多人
[03:29.18]可世界不声 不响
[03:35.02]
[03:35.98]笑声中浮过 几张旧模样
[03:41.66]
[03:42.42]留在梦田里 永远不散场
[03:48.65]
[03:49.27]暖光中醒来 好多话要讲
[03:55.11]
[03:55.78]世界那么多人
[03:59.18]可是它不声 不响
[04:04.21]
[04:08.54]这世界有那么个人
[04:13.24]
[04:14.94]活在我 飞扬的青春
[04:20.70]
[04:21.92]在泪水里浸湿过的长吻
[04:28.50]常让我 想啊想出神"
499,A000500,2021.09.11,0.0,117480.0, 恐怖童谣,恐怖童谣,,,,0,2,
500,A000501,2021.09.11,0.0,174000.0, 通天大道宽又阔,通天大道宽又阔,"崔京浩,三叶草演唱组",,,0,0,"[ti:通天大道宽又阔]
[ar:崔京浩/三叶草演唱组]
[al:西游记 电视剧原声带]
[by:]
[offset:0]
[00:00.06]通天大道宽又阔 (《西游记续集》电视剧片头曲) - 崔京浩/三叶草演唱组
[00:01.23]词： 姚明
[00:01.38]曲： 姚明
[00:02.08]
[00:16.29]三：刚擒住了几个妖
[00:18.82]又降住了几个魔
[00:21.22]
[00:21.80]魑魅魍魉 怎么它就这么多
[00:24.89]
[00:25.98]吃俺老孙一棒
[00:27.69]杀你个魂也丢来魄也落
[00:31.45]
[00:32.11]神也发抖 鬼也哆嗦
[00:35.24]打得那狼虫虎豹 无处躲
[00:42.57]
[00:53.93]崔：刚擒住了几个妖
[00:56.17]
[00:56.74]又降住了几个魔
[00:59.36]魑魅魍魉 怎么它就这么多
[01:02.70]
[01:03.49]吃俺老孙一棒
[01:05.33]杀你个魂也丢来魄也落
[01:09.15]
[01:09.77]神也发抖 鬼也哆嗦
[01:12.86]打得那狼虫虎豹 无处躲
[01:20.32]
[01:31.61]三：刚翻过了几座山
[01:33.68]
[01:34.34]又越过了几条河
[01:36.53]
[01:37.07]崎岖坎坷 怎么它就这么多
[01:40.61]俺老孙去也
[01:43.00]去你个山更险来水更恶
[01:46.75]
[01:47.48]难也遇过 苦也吃过
[01:50.49]走出个通天大道宽又阔
[01:57.89]
[02:09.17]崔：刚翻过了几座山
[02:11.42]
[02:11.98]又越过了几条河
[02:14.20]
[02:14.79]崎岖坎坷 怎么它就这么多
[02:18.07]俺老孙去也
[02:19.71]
[02:20.61]去你个山更险来水更恶
[02:24.44]
[02:25.07]难也遇过 苦也吃过
[02:28.11]走出个通天大道宽又阔
[02:35.25]
[02:36.67]合：去你个山更险来水更恶
[02:40.19]
[02:41.06]难也遇过 苦也吃过
[02:44.03]走出个通天大道宽又阔"
